Owner_name,Reviewer_name,feedback,Time,Assignment,Metrics,PMetric,Round
NULL,D1018600,平手就直接結束了最後的判斷有問題,"2022-12-11 22:58:32",HW6,1,1,1
NULL,D1018600,平手就直接結束了最後的判斷有問題,"2022-12-16 17:41:33",HW6,1,1,1
NULL,D1018600,是,"2022-12-05 14:13:37",HW6,2,2,1
NULL,D1018600,是,"2022-12-11 22:58:32",HW6,2,2,1
NULL,D1018600,是,"2022-12-16 17:41:33",HW6,2,2,1
NULL,D1018600,是,"2022-12-05 14:13:37",HW6,7,2,1
NULL,D1018600,是,"2022-12-11 22:58:32",HW6,7,2,1
NULL,D1018600,是,"2022-12-16 17:41:33",HW6,7,2,1
NULL,D1018600,是,"2022-12-05 14:13:37",HW6,8,2,1
NULL,D1018600,是,"2022-12-11 22:58:32",HW6,8,2,1
NULL,D1018600,是,"2022-12-16 17:41:33",HW6,8,2,1
NULL,D1018600,是,"2022-12-05 14:13:37",HW6,9,2,1
NULL,D1018600,是,"2022-12-11 22:58:32",HW6,9,2,1
NULL,D1018600,是,"2022-12-16 17:41:33",HW6,9,2,1
NULL,D1018600,是,"2022-12-05 14:13:37",HW6,13,3,1
NULL,D1018600,是,"2022-12-11 22:58:32",HW6,13,3,1
NULL,D1018600,是,"2022-12-16 17:41:33",HW6,13,3,1
NULL,D1018600,是,"2022-12-05 14:13:37",HW6,1,1,1
NULL,D1018600,是,"2022-12-11 14:06:56",HW6,1,1,1
NULL,D1018600,是,"2022-12-05 14:13:37",HW6,2,2,1
NULL,D1018600,是,"2022-12-11 14:06:56",HW6,2,2,1
NULL,D1018600,是,"2022-12-05 14:13:37",HW6,7,2,1
NULL,D1018600,是,"2022-12-11 14:06:56",HW6,7,2,1
NULL,D1018600,是,"2022-12-05 14:13:37",HW6,8,2,1
NULL,D1018600,是,"2022-12-11 14:06:56",HW6,8,2,1
NULL,D1018600,是,"2022-12-05 14:13:37",HW6,9,2,1
NULL,D1018600,是,"2022-12-11 14:06:56",HW6,9,2,1
NULL,D1018600,是,"2022-12-05 14:13:37",HW6,13,3,1
NULL,D1018600,是,"2022-12-11 14:06:56",HW6,13,3,1
NULL,D1018600,是,"2022-12-05 14:13:37",HW6,1,1,1
NULL,D1018600,是,"2022-12-09 22:08:30",HW6,1,1,1
NULL,D1018600,是,"2022-12-05 14:13:37",HW6,2,2,1
NULL,D1018600,是,"2022-12-09 22:08:30",HW6,2,2,1
NULL,D1018600,是,"2022-12-05 14:13:37",HW6,7,2,1
NULL,D1018600,是,"2022-12-09 22:08:30",HW6,7,2,1
NULL,D1018600,是,"2022-12-05 14:13:37",HW6,8,2,1
NULL,D1018600,是,"2022-12-09 22:08:30",HW6,8,2,1
NULL,D1018600,是,"2022-12-05 14:13:37",HW6,9,2,1
NULL,D1018600,是,"2022-12-09 22:08:30",HW6,9,2,1
NULL,D1018600,是,"2022-12-05 14:13:37",HW6,13,3,1
NULL,D1018600,是,"2022-12-09 22:08:30",HW6,13,3,1
NULL,D1018599,是,"2022-12-05 14:13:36",HW6,1,1,1
NULL,D1018599,是,"2022-12-10 23:08:53",HW6,1,1,1
NULL,D1018599,是,"2022-12-11 19:31:06",HW6,1,1,1
NULL,D1018599,是,"2022-12-12 15:39:18",HW6,1,1,1
NULL,D1018599,是,"2022-12-05 14:13:36",HW6,2,2,1
NULL,D1018599,是,"2022-12-10 23:08:53",HW6,2,2,1
NULL,D1018599,是,"2022-12-11 19:31:06",HW6,2,2,1
NULL,D1018599,是,"2022-12-12 15:39:18",HW6,2,2,1
NULL,D1018599,"是
","2022-12-05 14:13:36",HW6,7,2,1
NULL,D1018599,"是
","2022-12-10 23:08:53",HW6,7,2,1
NULL,D1018599,"是
","2022-12-11 19:31:06",HW6,7,2,1
NULL,D1018599,"是
","2022-12-12 15:39:18",HW6,7,2,1
NULL,D1018599,是,"2022-12-05 14:13:36",HW6,8,2,1
NULL,D1018599,是,"2022-12-10 23:08:53",HW6,8,2,1
NULL,D1018599,是,"2022-12-11 19:31:06",HW6,8,2,1
NULL,D1018599,是,"2022-12-12 15:39:18",HW6,8,2,1
NULL,D1018599,是,"2022-12-05 14:13:36",HW6,9,2,1
NULL,D1018599,是,"2022-12-10 23:08:53",HW6,9,2,1
NULL,D1018599,是,"2022-12-11 19:31:06",HW6,9,2,1
NULL,D1018599,是,"2022-12-12 15:39:18",HW6,9,2,1
NULL,D1018599,是,"2022-12-05 14:13:36",HW6,13,3,1
NULL,D1018599,是,"2022-12-10 23:08:53",HW6,13,3,1
NULL,D1018599,是,"2022-12-11 19:31:06",HW6,13,3,1
NULL,D1018599,是,"2022-12-12 15:39:18",HW6,13,3,1
NULL,D1018599,是,"2022-12-05 14:13:37",HW6,1,1,1
NULL,D1018599,是,"2022-12-11 22:58:32",HW6,1,1,1
NULL,D1018599,是,"2022-12-16 17:41:33",HW6,1,1,1
NULL,D1018599,是,"2022-12-05 14:13:37",HW6,2,2,1
NULL,D1018599,是,"2022-12-11 22:58:32",HW6,2,2,1
NULL,D1018599,是,"2022-12-16 17:41:33",HW6,2,2,1
NULL,D1018599,是,"2022-12-05 14:13:37",HW6,7,2,1
NULL,D1018599,是,"2022-12-11 22:58:32",HW6,7,2,1
NULL,D1018599,是,"2022-12-16 17:41:33",HW6,7,2,1
NULL,D1018599,是,"2022-12-05 14:13:37",HW6,8,2,1
NULL,D1018599,是,"2022-12-11 22:58:32",HW6,8,2,1
NULL,D1018599,是,"2022-12-16 17:41:33",HW6,8,2,1
NULL,D1018599,是,"2022-12-05 14:13:37",HW6,9,2,1
NULL,D1018599,是,"2022-12-11 22:58:32",HW6,9,2,1
NULL,D1018599,是,"2022-12-16 17:41:33",HW6,9,2,1
NULL,D1018599,是,"2022-12-05 14:13:37",HW6,13,3,1
NULL,D1018599,是,"2022-12-11 22:58:32",HW6,13,3,1
NULL,D1018599,是,"2022-12-16 17:41:33",HW6,13,3,1
NULL,D1018599,是,"2022-12-05 14:13:37",HW6,1,1,1
NULL,D1018599,是,"2022-12-11 14:06:56",HW6,1,1,1
NULL,D1018599,是,"2022-12-05 14:13:37",HW6,2,2,1
NULL,D1018599,是,"2022-12-11 14:06:56",HW6,2,2,1
NULL,D1018599,是,"2022-12-05 14:13:37",HW6,7,2,1
NULL,D1018599,是,"2022-12-11 14:06:56",HW6,7,2,1
NULL,D1018599,是,"2022-12-05 14:13:37",HW6,8,2,1
NULL,D1018599,是,"2022-12-11 14:06:56",HW6,8,2,1
NULL,D1018599,是,"2022-12-05 14:13:37",HW6,9,2,1
NULL,D1018599,是,"2022-12-11 14:06:56",HW6,9,2,1
NULL,D1018599,"是 ","2022-12-05 14:13:37",HW6,13,3,1
NULL,D1018599,"是 ","2022-12-11 14:06:56",HW6,13,3,1
NULL,D1051594,應該八,"2022-12-05 14:13:12",HW6,1,1,1
NULL,D1051594,應該八,"2022-12-11 23:57:42",HW6,1,1,1
NULL,D1051594,應該八,"2022-12-05 14:13:12",HW6,2,2,1
NULL,D1051594,應該八,"2022-12-11 23:57:42",HW6,2,2,1
NULL,D1051594,應該八,"2022-12-05 14:13:12",HW6,7,2,1
NULL,D1051594,應該八,"2022-12-11 23:57:42",HW6,7,2,1
NULL,D1051594,應該八,"2022-12-05 14:13:12",HW6,8,2,1
NULL,D1051594,應該八,"2022-12-11 23:57:42",HW6,8,2,1
NULL,D1051594,應該八,"2022-12-05 14:13:12",HW6,9,2,1
NULL,D1051594,應該八,"2022-12-11 23:57:42",HW6,9,2,1
NULL,D1051594,應該八,"2022-12-05 14:13:12",HW6,13,3,1
NULL,D1051594,應該八,"2022-12-11 23:57:42",HW6,13,3,1
NULL,D1051594,應該八,"2022-12-05 14:13:13",HW6,1,1,1
NULL,D1051594,應該八,"2022-12-11 01:40:06",HW6,1,1,1
NULL,D1051594,應該八,"2022-12-15 01:24:04",HW6,1,1,1
NULL,D1051594,應該八,"2022-12-18 00:55:06",HW6,1,1,1
NULL,D1051594,應該八,"2022-12-05 14:13:13",HW6,2,2,1
NULL,D1051594,應該八,"2022-12-11 01:40:06",HW6,2,2,1
NULL,D1051594,應該八,"2022-12-15 01:24:04",HW6,2,2,1
NULL,D1051594,應該八,"2022-12-18 00:55:06",HW6,2,2,1
NULL,D1051594,應該八,"2022-12-05 14:13:13",HW6,7,2,1
NULL,D1051594,應該八,"2022-12-11 01:40:06",HW6,7,2,1
NULL,D1051594,應該八,"2022-12-15 01:24:04",HW6,7,2,1
NULL,D1051594,應該八,"2022-12-18 00:55:06",HW6,7,2,1
NULL,D1051594,應該八,"2022-12-05 14:13:13",HW6,8,2,1
NULL,D1051594,應該八,"2022-12-11 01:40:06",HW6,8,2,1
NULL,D1051594,應該八,"2022-12-15 01:24:04",HW6,8,2,1
NULL,D1051594,應該八,"2022-12-18 00:55:06",HW6,8,2,1
NULL,D1051594,應該八,"2022-12-05 14:13:13",HW6,9,2,1
NULL,D1051594,應該八,"2022-12-11 01:40:06",HW6,9,2,1
NULL,D1051594,應該八,"2022-12-15 01:24:04",HW6,9,2,1
NULL,D1051594,應該八,"2022-12-18 00:55:06",HW6,9,2,1
NULL,D1051594,應該八,"2022-12-05 14:13:13",HW6,13,3,1
NULL,D1051594,應該八,"2022-12-11 01:40:06",HW6,13,3,1
NULL,D1051594,應該八,"2022-12-15 01:24:04",HW6,13,3,1
NULL,D1051594,應該八,"2022-12-18 00:55:06",HW6,13,3,1
NULL,D1051594,應該八,"2022-12-05 14:13:13",HW6,1,1,1
NULL,D1051594,應該八,"2022-12-11 13:38:26",HW6,1,1,1
NULL,D1051594,應該八,"2022-12-11 20:05:01",HW6,1,1,1
NULL,D1051594,應該八,"2022-12-05 14:13:13",HW6,2,2,1
NULL,D1051594,應該八,"2022-12-11 13:38:26",HW6,2,2,1
NULL,D1051594,應該八,"2022-12-11 20:05:01",HW6,2,2,1
NULL,D1051594,應該八,"2022-12-05 14:13:13",HW6,7,2,1
NULL,D1051594,應該八,"2022-12-11 13:38:26",HW6,7,2,1
NULL,D1051594,應該八,"2022-12-11 20:05:01",HW6,7,2,1
NULL,D1051594,應該八,"2022-12-05 14:13:13",HW6,8,2,1
NULL,D1051594,應該八,"2022-12-11 13:38:26",HW6,8,2,1
NULL,D1051594,應該八,"2022-12-11 20:05:01",HW6,8,2,1
NULL,D1051594,應該八,"2022-12-05 14:13:13",HW6,9,2,1
NULL,D1051594,應該八,"2022-12-11 13:38:26",HW6,9,2,1
NULL,D1051594,應該八,"2022-12-11 20:05:01",HW6,9,2,1
NULL,D1051594,應該八,"2022-12-05 14:13:13",HW6,13,3,1
NULL,D1051594,應該八,"2022-12-11 13:38:26",HW6,13,3,1
NULL,D1051594,應該八,"2022-12-11 20:05:01",HW6,13,3,1
NULL,D1011264,"Game tie時直接結束了遊戲，題目需要直到分出勝負才能結束","2022-12-05 14:13:30",HW6,1,1,1
NULL,D1011264,"Game tie時直接結束了遊戲，題目需要直到分出勝負才能結束","2022-12-12 04:15:12",HW6,1,1,1
NULL,D1011264,,"2022-12-05 14:13:30",HW6,2,2,1
NULL,D1011264,,"2022-12-12 04:15:12",HW6,2,2,1
NULL,D1011264,,"2022-12-05 14:13:30",HW6,7,2,1
NULL,D1011264,,"2022-12-12 04:15:12",HW6,7,2,1
NULL,D1011264,,"2022-12-05 14:13:30",HW6,8,2,1
NULL,D1011264,,"2022-12-12 04:15:12",HW6,8,2,1
NULL,D1011264,,"2022-12-05 14:13:30",HW6,9,2,1
NULL,D1011264,,"2022-12-12 04:15:12",HW6,9,2,1
NULL,D1011264,,"2022-12-05 14:13:30",HW6,13,3,1
NULL,D1011264,,"2022-12-12 04:15:12",HW6,13,3,1
NULL,D1011264,"Please re-enter game count.(3 or 5) 後面要緊跟著Please enter game count.(3 or 5)","2022-12-05 14:13:31",HW6,1,1,1
NULL,D1011264,"Please re-enter game count.(3 or 5) 後面要緊跟著Please enter game count.(3 or 5)","2022-12-07 00:38:34",HW6,1,1,1
NULL,D1011264,"Please re-enter game count.(3 or 5) 後面要緊跟著Please enter game count.(3 or 5)","2022-12-07 18:17:21",HW6,1,1,1
NULL,D1011264,"Please re-enter game count.(3 or 5) 後面要緊跟著Please enter game count.(3 or 5)","2022-12-14 22:15:48",HW6,1,1,1
NULL,D1011264,,"2022-12-05 14:13:31",HW6,2,2,1
NULL,D1011264,,"2022-12-07 00:38:34",HW6,2,2,1
NULL,D1011264,,"2022-12-07 18:17:21",HW6,2,2,1
NULL,D1011264,,"2022-12-14 22:15:48",HW6,2,2,1
NULL,D1011264,,"2022-12-05 14:13:31",HW6,7,2,1
NULL,D1011264,,"2022-12-07 00:38:34",HW6,7,2,1
NULL,D1011264,,"2022-12-07 18:17:21",HW6,7,2,1
NULL,D1011264,,"2022-12-14 22:15:48",HW6,7,2,1
NULL,D1011264,,"2022-12-05 14:13:31",HW6,8,2,1
NULL,D1011264,,"2022-12-07 00:38:34",HW6,8,2,1
NULL,D1011264,,"2022-12-07 18:17:21",HW6,8,2,1
NULL,D1011264,,"2022-12-14 22:15:48",HW6,8,2,1
NULL,D1011264,,"2022-12-05 14:13:31",HW6,9,2,1
NULL,D1011264,,"2022-12-07 00:38:34",HW6,9,2,1
NULL,D1011264,,"2022-12-07 18:17:21",HW6,9,2,1
NULL,D1011264,,"2022-12-14 22:15:48",HW6,9,2,1
NULL,D1011264,"public Gesture generateGestureByRandom(Gesture computer)要記得打@param computer、public String play(Gesture[] user)、public String play(Gesture[] user) 都是","2022-12-05 14:13:31",HW6,13,3,1
NULL,D1011264,"public Gesture generateGestureByRandom(Gesture computer)要記得打@param computer、public String play(Gesture[] user)、public String play(Gesture[] user) 都是","2022-12-07 00:38:34",HW6,13,3,1
NULL,D1011264,"public Gesture generateGestureByRandom(Gesture computer)要記得打@param computer、public String play(Gesture[] user)、public String play(Gesture[] user) 都是","2022-12-07 18:17:21",HW6,13,3,1
NULL,D1011264,"public Gesture generateGestureByRandom(Gesture computer)要記得打@param computer、public String play(Gesture[] user)、public String play(Gesture[] user) 都是","2022-12-14 22:15:48",HW6,13,3,1
NULL,D1011264,檔案開啟裡面除了助教他們預設的東西，沒有其他程式碼,"2022-12-05 14:13:35",HW6,1,1,1
NULL,D1011264,檔案開啟裡面除了助教他們預設的東西，沒有其他程式碼,"2022-12-05 14:13:35",HW6,2,2,1
NULL,D1011264,檔案開啟裡面除了助教他們預設的東西，沒有其他程式碼,"2022-12-05 14:13:35",HW6,7,2,1
NULL,D1011264,檔案開啟裡面除了助教他們預設的東西，沒有其他程式碼,"2022-12-05 14:13:35",HW6,8,2,1
NULL,D1011264,檔案開啟裡面除了助教他們預設的東西，沒有其他程式碼,"2022-12-05 14:13:35",HW6,9,2,1
NULL,D1011264,檔案開啟裡面除了助教他們預設的東西，沒有其他程式碼,"2022-12-05 14:13:35",HW6,13,3,1
NULL,D1051799,輸入錯誤局數時，會多顯示一個輸入局數，建議保留重新輸入的顯示就好,"2022-12-05 14:13:17",HW6,1,1,1
NULL,D1051799,輸入錯誤局數時，會多顯示一個輸入局數，建議保留重新輸入的顯示就好,"2022-12-05 20:02:31",HW6,1,1,1
NULL,D1051799,輸入錯誤局數時，會多顯示一個輸入局數，建議保留重新輸入的顯示就好,"2022-12-12 09:38:23",HW6,1,1,1
NULL,D1051799,是,"2022-12-05 14:13:17",HW6,2,2,1
NULL,D1051799,是,"2022-12-05 20:02:31",HW6,2,2,1
NULL,D1051799,是,"2022-12-12 09:38:23",HW6,2,2,1
NULL,D1051799,是,"2022-12-05 14:13:17",HW6,7,2,1
NULL,D1051799,是,"2022-12-05 20:02:31",HW6,7,2,1
NULL,D1051799,是,"2022-12-12 09:38:23",HW6,7,2,1
NULL,D1051799,是,"2022-12-05 14:13:17",HW6,8,2,1
NULL,D1051799,是,"2022-12-05 20:02:31",HW6,8,2,1
NULL,D1051799,是,"2022-12-12 09:38:23",HW6,8,2,1
NULL,D1051799,是,"2022-12-05 14:13:17",HW6,9,2,1
NULL,D1051799,是,"2022-12-05 20:02:31",HW6,9,2,1
NULL,D1051799,是,"2022-12-12 09:38:23",HW6,9,2,1
NULL,D1051799,是,"2022-12-05 14:13:17",HW6,13,3,1
NULL,D1051799,是,"2022-12-05 20:02:31",HW6,13,3,1
NULL,D1051799,是,"2022-12-12 09:38:23",HW6,13,3,1
NULL,D1051799,是,"2022-12-05 14:13:17",HW6,1,1,1
NULL,D1051799,是,"2022-12-05 23:29:01",HW6,1,1,1
NULL,D1051799,是,"2022-12-06 17:14:18",HW6,1,1,1
NULL,D1051799,是,"2022-12-06 20:54:03",HW6,1,1,1
NULL,D1051799,是,"2022-12-06 20:57:33",HW6,1,1,1
NULL,D1051799,是,"2022-12-05 14:13:17",HW6,2,2,1
NULL,D1051799,是,"2022-12-05 23:29:01",HW6,2,2,1
NULL,D1051799,是,"2022-12-06 17:14:18",HW6,2,2,1
NULL,D1051799,是,"2022-12-06 20:54:03",HW6,2,2,1
NULL,D1051799,是,"2022-12-06 20:57:33",HW6,2,2,1
NULL,D1051799,是,"2022-12-05 14:13:17",HW6,7,2,1
NULL,D1051799,是,"2022-12-05 23:29:01",HW6,7,2,1
NULL,D1051799,是,"2022-12-06 17:14:18",HW6,7,2,1
NULL,D1051799,是,"2022-12-06 20:54:03",HW6,7,2,1
NULL,D1051799,是,"2022-12-06 20:57:33",HW6,7,2,1
NULL,D1051799,是,"2022-12-05 14:13:17",HW6,8,2,1
NULL,D1051799,是,"2022-12-05 23:29:01",HW6,8,2,1
NULL,D1051799,是,"2022-12-06 17:14:18",HW6,8,2,1
NULL,D1051799,是,"2022-12-06 20:54:03",HW6,8,2,1
NULL,D1051799,是,"2022-12-06 20:57:33",HW6,8,2,1
NULL,D1051799,是,"2022-12-05 14:13:17",HW6,9,2,1
NULL,D1051799,是,"2022-12-05 23:29:01",HW6,9,2,1
NULL,D1051799,是,"2022-12-06 17:14:18",HW6,9,2,1
NULL,D1051799,是,"2022-12-06 20:54:03",HW6,9,2,1
NULL,D1051799,是,"2022-12-06 20:57:33",HW6,9,2,1
NULL,D1051799,是,"2022-12-05 14:13:17",HW6,13,3,1
NULL,D1051799,是,"2022-12-05 23:29:01",HW6,13,3,1
NULL,D1051799,是,"2022-12-06 17:14:18",HW6,13,3,1
NULL,D1051799,是,"2022-12-06 20:54:03",HW6,13,3,1
NULL,D1051799,是,"2022-12-06 20:57:33",HW6,13,3,1
NULL,D1051799,是,"2022-12-05 14:13:18",HW6,1,1,1
NULL,D1051799,是,"2022-12-05 17:58:11",HW6,1,1,1
NULL,D1051799,是,"2022-12-09 14:12:25",HW6,1,1,1
NULL,D1051799,是,"2022-12-09 14:21:00",HW6,1,1,1
NULL,D1051799,是,"2022-12-09 14:38:55",HW6,1,1,1
NULL,D1051799,是,"2022-12-18 09:32:22",HW6,1,1,1
NULL,D1051799,是,"2022-12-05 14:13:18",HW6,2,2,1
NULL,D1051799,是,"2022-12-05 17:58:11",HW6,2,2,1
NULL,D1051799,是,"2022-12-09 14:12:25",HW6,2,2,1
NULL,D1051799,是,"2022-12-09 14:21:00",HW6,2,2,1
NULL,D1051799,是,"2022-12-09 14:38:55",HW6,2,2,1
NULL,D1051799,是,"2022-12-18 09:32:22",HW6,2,2,1
NULL,D1051799,是,"2022-12-05 14:13:18",HW6,7,2,1
NULL,D1051799,是,"2022-12-05 17:58:11",HW6,7,2,1
NULL,D1051799,是,"2022-12-09 14:12:25",HW6,7,2,1
NULL,D1051799,是,"2022-12-09 14:21:00",HW6,7,2,1
NULL,D1051799,是,"2022-12-09 14:38:55",HW6,7,2,1
NULL,D1051799,是,"2022-12-18 09:32:22",HW6,7,2,1
NULL,D1051799,是,"2022-12-05 14:13:18",HW6,8,2,1
NULL,D1051799,是,"2022-12-05 17:58:11",HW6,8,2,1
NULL,D1051799,是,"2022-12-09 14:12:25",HW6,8,2,1
NULL,D1051799,是,"2022-12-09 14:21:00",HW6,8,2,1
NULL,D1051799,是,"2022-12-09 14:38:55",HW6,8,2,1
NULL,D1051799,是,"2022-12-18 09:32:22",HW6,8,2,1
NULL,D1051799,是,"2022-12-05 14:13:18",HW6,9,2,1
NULL,D1051799,是,"2022-12-05 17:58:11",HW6,9,2,1
NULL,D1051799,是,"2022-12-09 14:12:25",HW6,9,2,1
NULL,D1051799,是,"2022-12-09 14:21:00",HW6,9,2,1
NULL,D1051799,是,"2022-12-09 14:38:55",HW6,9,2,1
NULL,D1051799,是,"2022-12-18 09:32:22",HW6,9,2,1
NULL,D1051799,是,"2022-12-05 14:13:18",HW6,13,3,1
NULL,D1051799,是,"2022-12-05 17:58:11",HW6,13,3,1
NULL,D1051799,是,"2022-12-09 14:12:25",HW6,13,3,1
NULL,D1051799,是,"2022-12-09 14:21:00",HW6,13,3,1
NULL,D1051799,是,"2022-12-09 14:38:55",HW6,13,3,1
NULL,D1051799,是,"2022-12-18 09:32:22",HW6,13,3,1
NULL,D1051861,"局數如果不是3或5 會跑出re-enter 跟 enter","2022-12-05 14:13:18",HW6,1,1,1
NULL,D1051861,"局數如果不是3或5 會跑出re-enter 跟 enter","2022-12-05 17:58:11",HW6,1,1,1
NULL,D1051861,"局數如果不是3或5 會跑出re-enter 跟 enter","2022-12-09 14:12:25",HW6,1,1,1
NULL,D1051861,"局數如果不是3或5 會跑出re-enter 跟 enter","2022-12-09 14:21:00",HW6,1,1,1
NULL,D1051861,"局數如果不是3或5 會跑出re-enter 跟 enter","2022-12-09 14:38:55",HW6,1,1,1
NULL,D1051861,"局數如果不是3或5 會跑出re-enter 跟 enter","2022-12-18 09:32:22",HW6,1,1,1
NULL,D1051861,是,"2022-12-05 14:13:18",HW6,2,2,1
NULL,D1051861,是,"2022-12-05 17:58:11",HW6,2,2,1
NULL,D1051861,是,"2022-12-09 14:12:25",HW6,2,2,1
NULL,D1051861,是,"2022-12-09 14:21:00",HW6,2,2,1
NULL,D1051861,是,"2022-12-09 14:38:55",HW6,2,2,1
NULL,D1051861,是,"2022-12-18 09:32:22",HW6,2,2,1
NULL,D1051861,是,"2022-12-05 14:13:18",HW6,7,2,1
NULL,D1051861,是,"2022-12-05 17:58:11",HW6,7,2,1
NULL,D1051861,是,"2022-12-09 14:12:25",HW6,7,2,1
NULL,D1051861,是,"2022-12-09 14:21:00",HW6,7,2,1
NULL,D1051861,是,"2022-12-09 14:38:55",HW6,7,2,1
NULL,D1051861,是,"2022-12-18 09:32:22",HW6,7,2,1
NULL,D1051861,是,"2022-12-05 14:13:18",HW6,8,2,1
NULL,D1051861,是,"2022-12-05 17:58:11",HW6,8,2,1
NULL,D1051861,是,"2022-12-09 14:12:25",HW6,8,2,1
NULL,D1051861,是,"2022-12-09 14:21:00",HW6,8,2,1
NULL,D1051861,是,"2022-12-09 14:38:55",HW6,8,2,1
NULL,D1051861,是,"2022-12-18 09:32:22",HW6,8,2,1
NULL,D1051861,是,"2022-12-05 14:13:18",HW6,9,2,1
NULL,D1051861,是,"2022-12-05 17:58:11",HW6,9,2,1
NULL,D1051861,是,"2022-12-09 14:12:25",HW6,9,2,1
NULL,D1051861,是,"2022-12-09 14:21:00",HW6,9,2,1
NULL,D1051861,是,"2022-12-09 14:38:55",HW6,9,2,1
NULL,D1051861,是,"2022-12-18 09:32:22",HW6,9,2,1
NULL,D1051861,是,"2022-12-05 14:13:18",HW6,13,3,1
NULL,D1051861,是,"2022-12-05 17:58:11",HW6,13,3,1
NULL,D1051861,是,"2022-12-09 14:12:25",HW6,13,3,1
NULL,D1051861,是,"2022-12-09 14:21:00",HW6,13,3,1
NULL,D1051861,是,"2022-12-09 14:38:55",HW6,13,3,1
NULL,D1051861,是,"2022-12-18 09:32:22",HW6,13,3,1
NULL,D1018631,如果輸入手勢不符合，需重新輸入的話，也要能夠輸入正確count數量的手勢喔,"2022-12-05 14:13:37",HW6,1,1,1
NULL,D1018631,如果輸入手勢不符合，需重新輸入的話，也要能夠輸入正確count數量的手勢喔,"2022-12-09 22:08:30",HW6,1,1,1
NULL,D1018631,是,"2022-12-05 14:13:37",HW6,2,2,1
NULL,D1018631,是,"2022-12-09 22:08:30",HW6,2,2,1
NULL,D1018631,"是
","2022-12-05 14:13:37",HW6,7,2,1
NULL,D1018631,"是
","2022-12-09 22:08:30",HW6,7,2,1
NULL,D1018631,是,"2022-12-05 14:13:37",HW6,8,2,1
NULL,D1018631,是,"2022-12-09 22:08:30",HW6,8,2,1
NULL,D1018631,是,"2022-12-05 14:13:37",HW6,9,2,1
NULL,D1018631,是,"2022-12-09 22:08:30",HW6,9,2,1
NULL,D1018631,是,"2022-12-05 14:13:37",HW6,13,3,1
NULL,D1018631,是,"2022-12-09 22:08:30",HW6,13,3,1
NULL,D1018631,是,"2022-12-05 14:12:57",HW6,1,1,1
NULL,D1018631,是,"2022-12-05 17:26:50",HW6,1,1,1
NULL,D1018631,是,"2022-12-05 14:12:57",HW6,2,2,1
NULL,D1018631,是,"2022-12-05 17:26:50",HW6,2,2,1
NULL,D1018631,是,"2022-12-05 14:12:57",HW6,7,2,1
NULL,D1018631,是,"2022-12-05 17:26:50",HW6,7,2,1
NULL,D1018631,是,"2022-12-05 14:12:57",HW6,8,2,1
NULL,D1018631,是,"2022-12-05 17:26:50",HW6,8,2,1
NULL,D1018631,是,"2022-12-05 14:12:57",HW6,9,2,1
NULL,D1018631,是,"2022-12-05 17:26:50",HW6,9,2,1
NULL,D1018631,是,"2022-12-05 14:12:57",HW6,13,3,1
NULL,D1018631,是,"2022-12-05 17:26:50",HW6,13,3,1
NULL,D1018631,沒有東西喔,"2022-12-05 14:12:57",HW6,1,1,1
NULL,D1018631,沒有東西,"2022-12-05 14:12:57",HW6,2,2,1
NULL,D1018631,沒有東西,"2022-12-05 14:12:57",HW6,7,2,1
NULL,D1018631,沒有東西,"2022-12-05 14:12:57",HW6,8,2,1
NULL,D1018631,沒有東西,"2022-12-05 14:12:57",HW6,9,2,1
NULL,D1018631,沒有東西,"2022-12-05 14:12:57",HW6,13,3,1
NULL,D1051861,"沒有game over","2022-12-05 14:13:18",HW6,1,1,1
NULL,D1051861,"沒有game over","2022-12-11 19:26:26",HW6,1,1,1
NULL,D1051861,"沒有game over","2022-12-17 23:23:26",HW6,1,1,1
NULL,D1051861,是,"2022-12-05 14:13:18",HW6,2,2,1
NULL,D1051861,是,"2022-12-11 19:26:26",HW6,2,2,1
NULL,D1051861,是,"2022-12-17 23:23:26",HW6,2,2,1
NULL,D1051861,是,"2022-12-05 14:13:18",HW6,7,2,1
NULL,D1051861,是,"2022-12-11 19:26:26",HW6,7,2,1
NULL,D1051861,是,"2022-12-17 23:23:26",HW6,7,2,1
NULL,D1051861,是,"2022-12-05 14:13:18",HW6,8,2,1
NULL,D1051861,是,"2022-12-11 19:26:26",HW6,8,2,1
NULL,D1051861,是,"2022-12-17 23:23:26",HW6,8,2,1
NULL,D1051861,是,"2022-12-05 14:13:18",HW6,9,2,1
NULL,D1051861,是,"2022-12-11 19:26:26",HW6,9,2,1
NULL,D1051861,是,"2022-12-17 23:23:26",HW6,9,2,1
NULL,D1051861,是,"2022-12-05 14:13:18",HW6,13,3,1
NULL,D1051861,是,"2022-12-11 19:26:26",HW6,13,3,1
NULL,D1051861,是,"2022-12-17 23:23:26",HW6,13,3,1
NULL,D1051861,太勇敢了哥/姊,"2022-12-05 14:13:18",HW6,1,1,1
NULL,D1051861,否,"2022-12-05 14:13:18",HW6,2,2,1
NULL,D1051861,否,"2022-12-05 14:13:18",HW6,7,2,1
NULL,D1051861,否,"2022-12-05 14:13:18",HW6,8,2,1
NULL,D1051861,否,"2022-12-05 14:13:18",HW6,9,2,1
NULL,D1051861,否,"2022-12-05 14:13:18",HW6,13,3,1
NULL,D1090434,"否，輸出的結果應該要沒有""的出現以及缺少"Game over"的字樣。","2022-12-05 14:13:23",HW6,1,1,1
